,TimeStamp,line,station,id,code,uic,name_short,name_medium,name_long,slug,country,type,geo_lat,geo_lng,travelers,travelers_num
212,2020-07-08 20:04:59,Arnhem Centraal - Frankfurt (M) Hbf,Duiven,156.0,DVN,8400193.0,Duiven,Duiven,Duiven,duiven,NL,stoptreinstation,51.943332672119,6.0147223472595,"3.264 (2005) per dag
",3264
213,2020-07-08 20:04:59,Arnhem Centraal - Frankfurt (M) Hbf,Zevenaar,538.0,ZV,8400735.0,Zevenaar,Zevenaar,Zevenaar,zevenaar,NL,knooppuntStoptreinstation,51.923053741455,6.071944236755401,"3.641 (2005) per dag
",3641
214,2020-07-08 20:04:59,Arnhem Centraal - Nijmegen,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901,"43.677 (2018)[2] per dag (NS)
",43677
215,2020-07-08 20:04:59,Arnhem Centraal - Nijmegen,Arnhem Zuid,11.0,AHZ,8400227.0,Arnhem Z,Arnhem Zuid,Arnhem Zuid,arnhem-zuid,NL,stoptreinstation,51.955001831055,5.8519444465637,"3222 (2018)[1] per dag
",3222
216,2020-07-08 20:04:59,Arnhem Centraal - Nijmegen,Elst,184.0,EST,8400207.0,Elst,Elst,Elst,elst,NL,knooppuntStoptreinstation,51.916942596435,5.8550000190735,"4196 (2018)[1] per dag (NS)
",4196
217,2020-07-08 20:04:59,Arnhem Centraal - Nijmegen,Nijmegen Lent,358.0,NML,8400451.0,Lent,Lent,Nijmegen Lent,nijmegen-lent,NL,stoptreinstation,51.863153999999994,5.859625,"1381 (2018)[1] per dag
",1381
218,2020-07-08 20:04:59,Arnhem Centraal - Nijmegen,Nijmegen,355.0,NM,8400470.0,Nijmegen,Nijmegen,Nijmegen,nijmegen,NL,knooppuntIntercitystation,51.843612670898,5.852222442626901,"45.403 (2018)[1] per dag (NS)
",45403
219,2020-07-08 20:04:59,Arnhem Centraal - Tiel,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901,"43.677 (2018)[2] per dag (NS)
",43677
220,2020-07-08 20:04:59,Arnhem Centraal - Tiel,Arnhem Zuid,11.0,AHZ,8400227.0,Arnhem Z,Arnhem Zuid,Arnhem Zuid,arnhem-zuid,NL,stoptreinstation,51.955001831055,5.8519444465637,"3222 (2018)[1] per dag
",3222
221,2020-07-08 20:04:59,Arnhem Centraal - Tiel,Elst,184.0,EST,8400207.0,Elst,Elst,Elst,elst,NL,knooppuntStoptreinstation,51.916942596435,5.8550000190735,"4196 (2018)[1] per dag (NS)
",4196
222,2020-07-08 20:04:59,Arnhem Centraal - Tiel,Zetten-Andelst,526.0,ZA,8400734.0,Zetten-And,Zetten-Andelst,Zetten-Andelst,zetten-andelst,NL,stoptreinstation,51.920056,5.722840799999999,,
223,2020-07-08 20:04:59,Arnhem Centraal - Tiel,Hemmen-Dodewaard,251.0,HMN,8400315.0,Hemmen-D,Hemmen-Dodew.,Hemmen-Dodewaard,hemmen-dodewaard,NL,stoptreinstation,51.9222129,5.6737254,,
224,2020-07-08 20:04:59,Arnhem Centraal - Tiel,Opheusden,377.0,OP,8400494.0,Opheusden,Opheusden,Opheusden,opheusden,NL,stoptreinstation,51.9261615,5.6371145,,
225,2020-07-08 20:04:59,Arnhem Centraal - Tiel,Kesteren,299.0,KTR,8400359.0,Kesteren,Kesteren,Kesteren,kesteren,NL,stoptreinstation,51.9313869,5.583346499999999,,
226,2020-07-08 20:04:59,Arnhem Centraal - Tiel,Tiel,458.0,TL,8400596.0,Tiel,Tiel,Tiel,tiel,NL,knooppuntStoptreinstation,51.889446258545,5.4222221374512,"3298 (2018)[1] per dag (NS)
",3298
227,2020-07-08 20:04:59,Arnhem Centraal - Utrecht Centraal,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901,"43.677 (2018)[2] per dag (NS)
",43677
228,2020-07-08 20:04:59,Arnhem Centraal - Utrecht Centraal,Oosterbeek,381.0,OTB,8400489.0,Oosterbeek,Oosterbeek,Oosterbeek,oosterbeek,NL,stoptreinstation,51.99499893188501,5.8400001525879,"478 (2018)[1] per dag
",478
229,2020-07-08 20:04:59,Arnhem Centraal - Utrecht Centraal,Wolfheze,505.0,WF,8400704.0,Wolfheze,Wolfheze,Wolfheze,wolfheze,NL,stoptreinstation,52.005554199219,5.7936110496521,"600 (2018)[1] per dag
",600
230,2020-07-08 20:04:59,Arnhem Centraal - Utrecht Centraal,Ede-Wageningen,162.0,ED,8400200.0,Ede-Wag,Ede-Wageningen,Ede-Wageningen,ede-wageningen,NL,knooppuntIntercitystation,52.027778625488004,5.6730556488037,"18.963 (2018)[1] per dag (NS)
",18963
231,2020-07-08 20:04:59,Arnhem Centraal - Utrecht Centraal,Veenendaal-De Klomp,285.0,KLP,8400637.0,De Klomp,De Klomp,Veenendaal-De Klomp,veenendaal-de-klomp,NL,stoptreinstation,52.045833587646,5.5738887786864995,"4.446 (2018)[1] per dag
",4446
232,2020-07-08 20:04:59,Arnhem Centraal - Utrecht Centraal,Maarn,339.0,MRN,8400417.0,Maarn,Maarn,Maarn,maarn,NL,knooppuntStoptreinstation,52.064167022705,5.3699998855591,"1659 (2018)[1] per dag
",1659
233,2020-07-08 20:04:59,Arnhem Centraal - Utrecht Centraal,Driebergen-Zeist,122.0,DB,8400182.0,Driebergen,Driebergen-Zeist,Driebergen-Zeist,driebergen-zeist,NL,knooppuntStoptreinstation,52.065277099609006,5.25861120224,"8787 (2018)[1] per dag
",8787
234,2020-07-08 20:04:59,Arnhem Centraal - Utrecht Centraal,Bunnik,88.0,BNK,8400141.0,Bunnik,Bunnik,Bunnik,bunnik,NL,stoptreinstation,52.063056945801,5.1944446563721,"2.428 (2018)[1] per dag
",2428
235,2020-07-08 20:04:59,Arnhem Centraal - Utrecht Centraal,Utrecht Vaartsche Rijn,797.0,UTVR,8400606.0,VaartscheR,Vaartsche Rijn,Utrecht Vaartsche Rijn,utrecht-vaartsche-rijn,NL,knooppuntStoptreinstation,52.078889000000004,5.1216669999999995,"7752 (2018)[3] per dag
",7752
236,2020-07-08 20:04:59,Arnhem Centraal - Utrecht Centraal,Utrecht Centraal,467.0,UT,8400621.0,Utrecht C,Utrecht C.,Utrecht Centraal,utrecht-centraal,NL,megastation,52.088890075684006,5.1102776527405,"194.385 (2018)[2] per dag
",194385
237,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Winterswijk,522.0,WW,8400698.0,Winterswk,Winterswijk,Winterswijk,winterswijk,NL,knooppuntStoptreinstation,51.967730700000004,6.7155181,"3.844 (2015) per dag
",3844
238,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Aalten,51.0,ATN,8400045.0,Aalten,Aalten,Aalten,aalten,NL,stoptreinstation,51.921326524551,6.5786272287369005,"1.531 (2008)[1] per dag
",1531
239,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Varsseveld,496.0,VSV,8400635.0,Varsseveld,Varsseveld,Varsseveld,varsseveld,NL,stoptreinstation,51.937257,6.458839,"556 (2005)[1] per dag
",556
240,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Terborg,454.0,TBG,8400592.0,Terborg,Terborg,Terborg,terborg,NL,stoptreinstation,51.9224549,6.3642465999999995,"885 (2005)[1] per dag
",885
241,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Gaanderen,199.0,GDR,8400241.0,Gaanderen,Gaanderen,Gaanderen,gaanderen,NL,stoptreinstation,51.93074,6.3486,,
242,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Doetinchem,145.0,DTC,8400177.0,Doetinchem,Doetinchem,Doetinchem,doetinchem,NL,knooppuntStoptreinstation,51.9585962,6.2962148000000004,"7.283 (2013) per dag
",7283
243,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Doetinchem De Huet,146.0,DTCH,8400184.0,De Huet,De Huet,Doetinchem De Huet,doetinchem-de-huet,NL,stoptreinstation,51.95914129999999,6.259852099999999,"1.232 (2005)[1] per dag
",1232
244,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Wehl,510.0,WL,8400686.0,Wehl,Wehl,Wehl,wehl,NL,stoptreinstation,51.957806500000004,6.213844,"592 (2005)[1] per dag
",592
245,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Didam,128.0,DID,8400174.0,Didam,Didam,Didam,didam,NL,stoptreinstation,51.933502000000004,6.1324106,"1.892 (2005)[1] per dag
",1892
246,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Zevenaar,538.0,ZV,8400735.0,Zevenaar,Zevenaar,Zevenaar,zevenaar,NL,knooppuntStoptreinstation,51.923053741455,6.071944236755401,"3.641 (2005) per dag
",3641
247,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Duiven,156.0,DVN,8400193.0,Duiven,Duiven,Duiven,duiven,NL,stoptreinstation,51.943332672119,6.0147223472595,"3.264 (2005) per dag
",3264
248,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Westervoort,545.0,WTV,8400688.0,Westervrt,Westervoort,Westervoort,westervoort,NL,stoptreinstation,51.96286,5.9695,,
249,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Arnhem Velperpoort,9.0,AHP,8400072.0,Velperprt,Velperpoort,Arnhem Velperpoort,arnhem-velperpoort,NL,stoptreinstation,51.985279083252,5.9194445610046,"1980 (2018)[1] per dag (NS)
",1980
250,2020-07-08 20:04:59,Arnhem Centraal - Winterswijk,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901,"43.677 (2018)[2] per dag (NS)
",43677
251,2020-07-08 20:04:59,Arnhem Centraal - Zutphen,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901,"43.677 (2018)[2] per dag (NS)
",43677
252,2020-07-08 20:04:59,Arnhem Centraal - Zutphen,Arnhem Velperpoort,9.0,AHP,8400072.0,Velperprt,Velperpoort,Arnhem Velperpoort,arnhem-velperpoort,NL,stoptreinstation,51.985279083252,5.9194445610046,"1980 (2018)[1] per dag (NS)
",1980
253,2020-07-08 20:04:59,Arnhem Centraal - Zutphen,Arnhem Presikhaaf,10.0,AHPR,8400075.0,Presikhaaf,Presikhaaf,Arnhem Presikhaaf,arnhem-presikhaaf,NL,stoptreinstation,51.988056182861,5.943888664245599,"2795 (2018)[1] per dag
",2795
254,2020-07-08 20:04:59,Arnhem Centraal - Zutphen,Velp,491.0,VP,8400640.0,Velp,Velp,Velp,velp,NL,stoptreinstation,51.994720458984006,5.9802780151367,"1482 (2018)[1] per dag
",1482
255,2020-07-08 20:04:59,Arnhem Centraal - Zutphen,Rheden,397.0,RH,8400519.0,Rheden,Rheden,Rheden,rheden,NL,stoptreinstation,52.0101,6.0314,"831 (2018)[1] per dag
",831
256,2020-07-08 20:04:59,Arnhem Centraal - Zutphen,Dieren,141.0,DR,8400176.0,Dieren,Dieren,Dieren,dieren,NL,intercitystation,52.044998168945,6.103055477142299,"3607 (2018)[1] per dag
",3607
257,2020-07-08 20:04:59,Arnhem Centraal - Zutphen,Brummen,84.0,BMN,8400136.0,Brummen,Brummen,Brummen,brummen,NL,stoptreinstation,52.091110229491996,6.146944522857701,"1068 (2018)[1] per dag
",1068
258,2020-07-08 20:04:59,Arnhem Centraal - Zutphen,Zutphen,534.0,ZP,8400744.0,Zutphen,Zutphen,Zutphen,zutphen,NL,knooppuntIntercitystation,52.145278930664,6.1941666603088,"11.988 (2018)[1] per dag (NS)
",11988
259,2020-07-08 20:04:59,Baarn - Utrecht Centraal,Baarn,102.0,BRN,8400086.0,Baarn,Baarn,Baarn,baarn,NL,knooppuntStoptreinstation,52.208332061768,5.2808332443237,"4621 (2018)[2] per dag
",4621
260,2020-07-08 20:04:59,Baarn - Utrecht Centraal,Soestdijk,420.0,SD,8400569.0,Soestdijk,Soestdijk,Soestdijk,soestdijk,NL,stoptreinstation,52.183612823486,5.300000190734901,"785 (2018)[2] per dag
",785
261,2020-07-08 20:04:59,Baarn - Utrecht Centraal,Soest,438.0,ST,8400567.0,Soest,Soest,Soest,soest,NL,knooppuntStoptreinstation,52.173332214355,5.3099999427795,,
262,2020-07-08 20:04:59,Baarn - Utrecht Centraal,Soest Zuid,448.0,STZ,8400571.0,Soest Z,Soest Z.,Soest Zuid,soest-zuid,NL,stoptreinstation,52.165279388428004,5.3030557632446,"1916 (2018)[2] per dag
",1916
263,2020-07-08 20:04:59,Baarn - Utrecht Centraal,Den Dolder,132.0,DLD,8400179.0,Den Dolder,Den Dolder,Den Dolder,den-dolder,NL,knooppuntStoptreinstation,52.140277862549,5.2427778244019,"1898 (2018)[2] per dag
",1898
264,2020-07-08 20:04:59,Baarn - Utrecht Centraal,Bilthoven,77.0,BHV,8400114.0,Bilthoven,Bilthoven,Bilthoven,bilthoven,NL,stoptreinstation,52.13000106811499,5.2038888931274006,"5376 (2018)[2] per dag
",5376
265,2020-07-08 20:04:59,Baarn - Utrecht Centraal,Utrecht Overvecht,471.0,UTO,8400620.0,Overvecht,Overvecht,Utrecht Overvecht,utrecht-overvecht,NL,knooppuntStoptreinstation,52.110000610352,5.1247220039367996,"8677 (2018)[2] per dag
",8677
266,2020-07-08 20:04:59,Baarn - Utrecht Centraal,Utrecht Centraal,467.0,UT,8400621.0,Utrecht C,Utrecht C.,Utrecht Centraal,utrecht-centraal,NL,megastation,52.088890075684006,5.1102776527405,"194.385 (2018)[2] per dag
",194385
267,2020-07-08 20:04:59,Groningen - Bad Nieuweschans,Groningen,204.0,GN,8400263.0,Groningen,Groningen,Groningen,groningen,NL,knooppuntIntercitystation,53.210556030273,6.5647220611572,,
268,2020-07-08 20:04:59,Groningen - Bad Nieuweschans,Groningen Europapark,201.0,GERP,8400238.0,Europapark,Europapark,Groningen Europapark,groningen-europapark,NL,stoptreinstation,53.20480027,6.5854178,"1592 (2018)[1] per dag (NS)
",1592
269,2020-07-08 20:04:59,Groningen - Bad Nieuweschans,Kropswolde,300.0,KW,8400369.0,Kropswolde,Kropswolde,Kropswolde,kropswolde,NL,stoptreinstation,53.16173620000001,6.7220882,"511 (2009)[1] per dag
",511
270,2020-07-08 20:04:59,Groningen - Bad Nieuweschans,Martenshoek,343.0,MTH,8400430.0,Martenshk,Martenshoek,Martenshoek,martenshoek,NL,stoptreinstation,53.16072320000001,6.7402989,"1.048 (2009)[1] per dag
",1048
271,2020-07-08 20:04:59,Groningen - Bad Nieuweschans,Hoogezand-Sappemeer,236.0,HGZ,8400331.0,Hoogezand,Hoogezand-Sap.,Hoogezand-Sappemeer,hoogezand-sappemeer,NL,knooppuntStoptreinstation,53.159818131676,6.770753860473599,"968 (2009)[1] per dag
",968
272,2020-07-08 20:04:59,Groningen - Bad Nieuweschans,Sappemeer Oost,434.0,SPM,8400545.0,Sappemr O,Sappemeer O.,Sappemeer Oost,sappemeer-oost,NL,stoptreinstation,53.158918299999996,6.7955648,"505 (2009)[1] per dag
",505
273,2020-07-08 20:04:59,Groningen - Bad Nieuweschans,Zuidbroek,527.0,ZB,8400742.0,Zuidbroek,Zuidbroek,Zuidbroek,zuidbroek,NL,knooppuntStoptreinstation,53.159612280006,6.867914199829099,"838 (2009)[1] per dag
",838
274,2020-07-08 20:04:59,Groningen - Bad Nieuweschans,Scheemda,421.0,SDA,8400551.0,Scheemda,Scheemda,Scheemda,scheemda,NL,stoptreinstation,53.165536200000005,6.977777499999999,"714 (2009)[1] per dag
",714
275,2020-07-08 20:04:59,Groningen - Bad Nieuweschans,Winschoten,515.0,WS,8400696.0,Winschoten,Winschoten,Winschoten,winschoten,NL,knooppuntStoptreinstation,53.139237699999995,7.035100999999999,"2.619 (2009)[1] per dag
",2619
276,2020-07-08 20:04:59,Groningen - Bad Nieuweschans,Bad Nieuweschans,361.0,NSCH,8400457.0,Nweschans,Bad Nieuweschans,Bad Nieuweschans,bad-nieuweschans,NL,knooppuntStoptreinstation,53.1844,7.19937,"476 (2009)[1] per dag
",476
277,2020-07-08 20:04:59,Berlin Ostbahnhof - Hengelo,Oldenzaal,372.0,ODZ,8400483.0,Oldenzaal,Oldenzaal,Oldenzaal,oldenzaal,NL,stoptreinstation,52.30638885498,6.9347224235535005,,
278,2020-07-08 20:04:59,Berlin Ostbahnhof - Hengelo,Hengelo Oost,234.0,HGLO,8400312.0,Hengelo O,Hengelo O.,Hengelo Oost,hengelo-oost,NL,stoptreinstation,52.268890380859006,6.8194446563721005,,
279,2020-07-08 20:04:59,Berlin Ostbahnhof - Hengelo,Hengelo,233.0,HGL,8400316.0,Hengelo,Hengelo,Hengelo,hengelo,NL,knooppuntIntercitystation,52.261665344238004,6.7938890457153,"6.951 (2018)[1] per dag (NS)
",6951
280,2020-07-08 20:04:59,Bielefeld Hbf - Hengelo,Hengelo,233.0,HGL,8400316.0,Hengelo,Hengelo,Hengelo,hengelo,NL,knooppuntIntercitystation,52.261665344238004,6.7938890457153,"6.951 (2018)[1] per dag (NS)
",6951
281,2020-07-08 20:04:59,Bielefeld Hbf - Hengelo,Hengelo Oost,234.0,HGLO,8400312.0,Hengelo O,Hengelo O.,Hengelo Oost,hengelo-oost,NL,stoptreinstation,52.268890380859006,6.8194446563721005,,
282,2020-07-08 20:04:59,Bielefeld Hbf - Hengelo,Oldenzaal,372.0,ODZ,8400483.0,Oldenzaal,Oldenzaal,Oldenzaal,oldenzaal,NL,stoptreinstation,52.30638885498,6.9347224235535005,,
283,2020-07-08 20:04:59,Breda - Dordrecht,Breda,61.0,BD,8400131.0,Breda,Breda,Breda,breda,NL,knooppuntIntercitystation,51.595554351807,4.7800002098083,"35.863 (2018)[1] per dag
",35863
284,2020-07-08 20:04:59,Breda - Dordrecht,Breda-Prinsenbeek,65.0,BDPB,8400132.0,Prinsenbk,Prinsenbeek,Breda-Prinsenbeek,breda-prinsenbeek,NL,stoptreinstation,51.606388092040994,4.7208333015442,"1637 (2018)[1] per dag
",1637
285,2020-07-08 20:04:59,Breda - Dordrecht,Lage Zwaluwe,533.0,ZLW,8400382.0,Lage Zwalu,Lage Zwaluwe,Lage Zwaluwe,lage-zwaluwe,NL,knooppuntStoptreinstation,51.69111251830999,4.663055419921901,"832 (2018)[1] per dag
",832
286,2020-07-08 20:04:59,Breda - Dordrecht,Dordrecht Zuid,126.0,DDZD,8400181.0,Dordrcht Z,Dordrecht Z.,Dordrecht Zuid,dordrecht-zuid,NL,stoptreinstation,51.790000915527,4.6713891029358,"1111 (2018)[1] per dag
",1111
287,2020-07-08 20:04:59,Breda - Dordrecht,Dordrecht,124.0,DDR,8400180.0,Dordrecht,Dordrecht,Dordrecht,dordrecht,NL,knooppuntIntercitystation,51.807220458984006,4.668333530426,"24.483 (2018)[1] per dag
",24483
288,2020-07-08 20:04:59,Breda - Roosendaal,Breda,61.0,BD,8400131.0,Breda,Breda,Breda,breda,NL,knooppuntIntercitystation,51.595554351807,4.7800002098083,"35.863 (2018)[1] per dag
",35863
289,2020-07-08 20:04:59,Breda - Roosendaal,Etten-Leur,185.0,ETN,8400218.0,Etten-Leur,Etten-Leur,Etten-Leur,etten-leur,NL,intercitystation,51.57500076294001,4.6358332633972,"3459 (2018)[1] per dag
",3459
290,2020-07-08 20:04:59,Breda - Roosendaal,Roosendaal,405.0,RSD,8400526.0,Roosendaal,Roosendaal,Roosendaal,roosendaal,NL,knooppuntIntercitystation,51.540279388428004,4.4583334922791,"10.317 (2018)[1] per dag
",10317
291,2020-07-08 20:04:59,Breda - Rotterdam Centraal,Breda,61.0,BD,8400131.0,Breda,Breda,Breda,breda,NL,knooppuntIntercitystation,51.595554351807,4.7800002098083,"35.863 (2018)[1] per dag
",35863
292,2020-07-08 20:04:59,Breda - Rotterdam Centraal,Rotterdam Centraal,411.0,RTD,8400530.0,Rotterdm C,Rotterdam C.,Rotterdam Centraal,rotterdam-centraal,NL,megastation,51.92499923705999,4.468888759613,"96.690 (2018, trein)[1]48.600 (2018, metro)[2]
",96690
293,2020-07-08 20:04:59,Breda - Tilburg,Breda,61.0,BD,8400131.0,Breda,Breda,Breda,breda,NL,knooppuntIntercitystation,51.595554351807,4.7800002098083,"35.863 (2018)[1] per dag
",35863
294,2020-07-08 20:04:59,Breda - Tilburg,Gilze-Rijen,218.0,GZ,8400251.0,Gilze-Rij,Gilze-Rijen,Gilze-Rijen,gilze-rijen,NL,stoptreinstation,51.583610534668,4.9261112213135,"2806 (2018)[1] per dag
",2806
295,2020-07-08 20:04:59,Breda - Tilburg,Tilburg Reeshof,455.0,TBR,8400598.0,Reeshof,Reeshof,Tilburg Reeshof,tilburg-reeshof,NL,stoptreinstation,51.57361221313501,4.9944443702698,"2996 (2018)[1] per dag
",2996
296,2020-07-08 20:04:59,Breda - Tilburg,Tilburg Universiteit,456.0,TBU,8400594.0,Tilburg Un,Tilburg Uni.,Tilburg Universiteit,tilburg-universiteit,NL,stoptreinstation,51.564985,5.051778,"7106 (2018)[1] per dag
",7106
297,2020-07-08 20:04:59,Breda - Tilburg,Tilburg,453.0,TB,8400597.0,Tilburg,Tilburg,Tilburg,tilburg,NL,knooppuntIntercitystation,51.560554504395,5.083611011505099,"34.503 (2018)[1] per dag
",34503
298,2020-07-08 20:04:59,Brussel-Zuid/Midi - Rotterdam Centraal,Rotterdam Centraal,411.0,RTD,8400530.0,Rotterdm C,Rotterdam C.,Rotterdam Centraal,rotterdam-centraal,NL,megastation,51.92499923705999,4.468888759613,"96.690 (2018, trein)[1]48.600 (2018, metro)[2]
",96690
299,2020-07-08 20:04:59,Delfzijl - Groningen,Delfzijl,158.0,DZ,8400171.0,Delfzijl,Delfzijl,Delfzijl,delfzijl,NL,stoptreinstation,53.3336625,6.924079700000001,"1.290 (2009)[1] per dag
",1290
300,2020-07-08 20:04:59,Delfzijl - Groningen,Delfzijl West,159.0,DZW,8400175.0,Delfzijl W,Delfzijl W.,Delfzijl West,delfzijl-west,NL,stoptreinstation,53.3320834,6.9069092,"465 (2009)[1] per dag
",465
301,2020-07-08 20:04:59,Delfzijl - Groningen,Appingedam,34.0,APG,8400067.0,Appingedam,Appingedam,Appingedam,appingedam,NL,stoptreinstation,53.3258135,6.8619577000000005,"1.082 (2009)[1] per dag
",1082
302,2020-07-08 20:04:59,Delfzijl - Groningen,Loppersum,314.0,LP,8400403.0,Loppersum,Loppersum,Loppersum,loppersum,NL,stoptreinstation,53.334714500000004,6.7472625,"572 (2009)[1] per dag
",572
303,2020-07-08 20:04:59,Delfzijl - Groningen,Stedum,442.0,STM,8400576.0,Stedum,Stedum,Stedum,stedum,NL,stoptreinstation,53.32620920000001,6.687555099999999,"377 (2009)[1] per dag
",377
304,2020-07-08 20:04:59,Delfzijl - Groningen,Bedum,64.0,BDM,8400094.0,Bedum,Bedum,Bedum,bedum,NL,stoptreinstation,53.30688570000001,6.5930539999999995,"464 (2009)[1] per dag
",464
305,2020-07-08 20:04:59,Delfzijl - Groningen,Sauwerd,449.0,SWD,8400547.0,Sauwerd,Sauwerd,Sauwerd,sauwerd,NL,stoptreinstation,53.29113,6.5404,"269 (2009) per dag
",269
306,2020-07-08 20:04:59,Delfzijl - Groningen,Groningen Noord,206.0,GNN,8400264.0,Groningn N,Groningen N.,Groningen Noord,groningen-noord,NL,stoptreinstation,53.2301469,6.5563172000000005,,
307,2020-07-08 20:04:59,Delfzijl - Groningen,Groningen,204.0,GN,8400263.0,Groningen,Groningen,Groningen,groningen,NL,knooppuntIntercitystation,53.210556030273,6.5647220611572,,
308,2020-07-08 20:04:59,Den Haag Centraal - Den Haag HS,Den Haag Centraal,214.0,GVC,8400282.0,Den Haag C,Den Haag C.,Den Haag Centraal,den-haag-centraal,NL,megastation,52.080276489258004,4.3249998092651,"91.437 (2018)[1] per dag
",91437
309,2020-07-08 20:04:59,Den Haag Centraal - Den Haag HS,Den Haag HS,213.0,GV,8400280.0,Dn Haag HS,Den Haag HS,Den Haag HS,den-haag-hs,NL,knooppuntIntercitystation,52.069721221924,4.3225002288817995,"33.612 (2018)[1] per dag
",33612
310,2020-07-08 20:04:59,Den Haag Centraal - Leiden Centraal,Den Haag Centraal,214.0,GVC,8400282.0,Den Haag C,Den Haag C.,Den Haag Centraal,den-haag-centraal,NL,megastation,52.080276489258004,4.3249998092651,"91.437 (2018)[1] per dag
",91437
311,2020-07-08 20:04:59,Den Haag Centraal - Leiden Centraal,Den Haag Laan v NOI,302.0,LAA,8400380.0,Laan v NOI,Laan v NOI,Den Haag Laan v NOI,den-haag-laan-v-noi,NL,knooppuntStoptreinstation,52.078609466553004,4.3427777290344,"16.660 (2018)[1] per dag
",16660
312,2020-07-08 20:04:59,Den Haag Centraal - Leiden Centraal,Den Haag Mariahoeve,215.0,GVM,8400278.0,Mariahoeve,Mariahoeve,Den Haag Mariahoeve,den-haag-mariahoeve,NL,stoptreinstation,52.090557098389,4.3694443702698,"3.148 (2018)[1] per dag
",3148
313,2020-07-08 20:04:59,Den Haag Centraal - Leiden Centraal,Voorschoten,495.0,VST,8400659.0,Voorschtn,Voorschoten,Voorschoten,voorschoten,NL,stoptreinstation,52.1252784729,4.432499885559099,"3427 (2018)[1] per dag
",3427
314,2020-07-08 20:04:59,Den Haag Centraal - Leiden Centraal,De Vink,157.0,DVNK,8400188.0,De Vink,De Vink,De Vink,de-vink,NL,stoptreinstation,52.147220611571996,4.4563889503479,"3267 (2018)[1] per dag
",3267
315,2020-07-08 20:04:59,Den Haag Centraal - Leiden Centraal,Leiden Centraal,308.0,LEDN,8400390.0,Leiden C,Leiden C.,Leiden Centraal,leiden-centraal,NL,knooppuntIntercitystation,52.166110992432,4.4816665649414,"79.376 (2018)[1] per dag
",79376
316,2020-07-08 20:04:59,Den Haag Centraal - Utrecht Centraal,Den Haag Centraal,214.0,GVC,8400282.0,Den Haag C,Den Haag C.,Den Haag Centraal,den-haag-centraal,NL,megastation,52.080276489258004,4.3249998092651,"91.437 (2018)[1] per dag
",91437
317,2020-07-08 20:04:59,Den Haag Centraal - Utrecht Centraal,Voorburg,475.0,VB,8400658.0,Voorburg,Voorburg,Voorburg,voorburg,NL,stoptreinstation,52.066665649414,4.3594446182251,"1885 (2018)[1] per dag
",1885
318,2020-07-08 20:04:59,Den Haag Centraal - Utrecht Centraal,Den Haag Ypenburg,525.0,YPB,8400379.0,Ypenburg,Ypenburg,Den Haag Ypenburg,den-haag-ypenburg,NL,stoptreinstation,52.055278778076,4.39222240448,"2526 (2018)[1] per dag
",2526
319,2020-07-08 20:04:59,Den Haag Centraal - Utrecht Centraal,Zoetermeer,535.0,ZTM,8400741.0,Zoetermeer,Zoetermeer,Zoetermeer,zoetermeer,NL,knooppuntStoptreinstation,52.047500610352,4.477222442626901,"5044 (2018)[1] per dag
",5044
320,2020-07-08 20:04:59,Den Haag Centraal - Utrecht Centraal,Zoetermeer Oost,536.0,ZTMO,8400740.0,Zoetermr O,Zoetermeer O.,Zoetermeer Oost,zoetermeer-oost,NL,stoptreinstation,52.046390533446996,4.4927778244019,"3177 (2018)[1] per dag
",3177
321,2020-07-08 20:04:59,Den Haag Centraal - Utrecht Centraal,Lansingerland-Zoetermeer,820.0,LLZM,8400135.0,Lansingerl,Lansingerland,Lansingerland-Zoetermeer,lansingerland-zoetermeer,NL,stoptreinstation,52.042221999999995,4.517222,"1500-1600 (werkdagen) per dag
",1500-1600
